,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow
14869,2014-06-04,Melbourne,10.8,18.6,3.0,1.2,5.2,N,37.0,N,N,28.0,19.0,78.0,60.0,1024.2,1023.0,7.0,7.0,12.5,17.6,Yes,Yes,5.2
14870,2014-06-05,Melbourne,11.9,17.1,5.2,1.0,3.2,SSE,26.0,SW,S,9.0,15.0,85.0,68.0,1029.1,1028.6,7.0,6.0,13.0,14.8,Yes,No,0.8
14871,2014-06-06,Melbourne,8.5,16.6,0.8,0.4,2.0,SSW,17.0,,S,0.0,9.0,85.0,61.0,1031.8,1029.7,7.0,7.0,10.7,15.3,No,,
14872,2014-06-07,Melbourne,10.5,17.5,,0.6,3.4,SW,35.0,WSW,SW,13.0,22.0,87.0,87.0,1030.8,1028.6,,,12.8,14.9,,,
14873,2014-06-08,Melbourne,11.2,15.9,,1.4,4.9,SSE,33.0,S,S,19.0,19.0,54.0,59.0,1032.4,1032.5,,,12.7,14.2,,,
14874,2014-06-09,Melbourne,8.6,15.6,,1.8,8.1,S,19.0,W,SSE,11.0,11.0,69.0,73.0,1034.7,1031.6,,,9.7,14.8,,No,0.4
14875,2014-06-10,Melbourne,9.7,19.0,0.4,0.8,5.6,NNE,31.0,N,NNE,19.0,15.0,90.0,51.0,1031.4,1027.7,7.0,7.0,10.2,18.3,No,No,0.0
14876,2014-06-11,Melbourne,6.9,16.6,0.0,1.6,6.6,N,57.0,N,N,17.0,30.0,77.0,62.0,1025.0,1021.1,7.0,7.0,9.2,16.2,No,No,0.0
14877,2014-06-12,Melbourne,9.2,16.3,0.0,2.2,0.0,N,63.0,N,N,26.0,31.0,71.0,58.0,1018.1,1014.7,8.0,7.0,12.3,16.2,No,Yes,5.8
14878,2014-06-13,Melbourne,12.2,17.0,5.8,1.8,5.3,N,54.0,N,N,11.0,28.0,92.0,65.0,1013.1,1010.5,6.0,3.0,12.9,16.5,Yes,,
14879,2014-06-14,Melbourne,10.3,15.8,,1.6,0.9,SSW,39.0,W,SSW,11.0,17.0,87.0,78.0,1015.1,1014.7,,,12.2,14.8,,,
14880,2014-06-15,Melbourne,9.9,16.4,,1.8,5.5,SW,41.0,WSW,SW,20.0,19.0,87.0,62.0,1019.0,1018.6,,,10.6,14.8,,Yes,2.4
14881,2014-06-16,Melbourne,10.4,17.0,2.4,1.0,4.6,W,41.0,N,W,24.0,28.0,87.0,78.0,1018.9,1018.3,7.0,7.0,10.7,14.3,Yes,Yes,2.2
14882,2014-06-17,Melbourne,10.1,16.3,2.2,0.8,3.4,W,31.0,WSW,SSW,20.0,11.0,85.0,61.0,1028.6,1029.1,7.0,7.0,11.1,15.4,Yes,No,0.0
14883,2014-06-18,Melbourne,11.1,14.3,0.0,1.0,0.1,W,17.0,,,0.0,0.0,62.0,53.0,1031.8,1029.5,7.0,7.0,12.7,14.0,No,No,0.0
14884,2014-06-19,Melbourne,8.0,12.3,0.0,1.4,0.4,N,61.0,N,N,33.0,33.0,75.0,70.0,1025.0,1020.2,7.0,7.0,9.4,12.2,No,No,0.0
14885,2014-06-20,Melbourne,9.3,15.5,0.0,2.2,5.0,N,61.0,N,N,41.0,31.0,75.0,55.0,1014.2,1012.3,3.0,7.0,11.3,14.1,No,No,0.0
14886,2014-06-21,Melbourne,11.3,15.7,0.0,1.8,2.8,N,44.0,N,N,22.0,30.0,78.0,68.0,1017.6,1018.0,,,13.0,15.0,No,No,0.0
14887,2014-06-22,Melbourne,7.7,15.8,0.0,1.4,4.8,NNE,74.0,N,N,30.0,28.0,87.0,62.0,1022.4,1018.3,,,8.5,15.0,No,No,0.0
14888,2014-06-23,Melbourne,8.5,14.7,0.0,4.0,3.5,N,85.0,N,NW,54.0,30.0,67.0,63.0,1001.7,997.3,4.0,6.0,13.2,12.9,No,Yes,4.6
14889,2014-06-24,Melbourne,7.1,14.5,4.6,1.0,4.6,WSW,96.0,NNW,SW,31.0,48.0,79.0,57.0,994.5,1001.5,8.0,6.0,8.7,13.9,Yes,Yes,6.2
14890,2014-06-25,Melbourne,8.6,16.0,6.2,3.6,3.4,WNW,54.0,W,W,19.0,22.0,73.0,64.0,1011.8,1012.6,7.0,7.0,11.2,14.6,Yes,No,0.6
14891,2014-06-26,Melbourne,11.2,16.8,0.6,3.6,4.5,W,67.0,W,WNW,24.0,30.0,61.0,45.0,1015.9,1016.6,4.0,7.0,12.0,14.9,No,No,0.0
14892,2014-06-27,Melbourne,11.0,14.7,0.0,2.2,3.8,N,85.0,N,N,48.0,48.0,67.0,48.0,1012.3,1005.0,7.0,7.0,11.6,14.2,No,,
14893,2014-06-28,Melbourne,9.6,13.0,,3.4,2.8,N,67.0,N,NNW,28.0,30.0,74.0,58.0,996.5,992.8,,,10.1,12.5,,,
14894,2014-06-29,Melbourne,8.8,11.3,,2.4,1.0,W,57.0,W,WSW,28.0,31.0,75.0,79.0,1001.8,1006.2,,,10.0,10.1,,Yes,11.2
14895,2014-06-30,Melbourne,6.5,13.3,11.2,2.0,1.7,W,48.0,WNW,W,19.0,22.0,74.0,71.0,1017.8,1017.5,7.0,,8.3,12.9,Yes,No,0.4
14896,2014-07-01,Melbourne,8.3,13.4,0.4,0.6,0.8,W,31.0,W,WSW,17.0,17.0,71.0,70.0,1027.2,1027.6,,,10.9,12.9,No,No,0.0
14897,2014-07-02,Melbourne,10.8,17.3,0.0,1.2,5.5,W,31.0,WNW,SW,20.0,13.0,65.0,50.0,1029.8,1026.9,7.0,7.0,12.0,16.0,No,No,0.0
14898,2014-07-03,Melbourne,7.7,12.7,0.0,2.8,9.2,N,63.0,N,N,37.0,35.0,79.0,67.0,1025.1,1021.8,1.0,1.0,8.3,11.4,No,No,0.0
14899,2014-07-04,Melbourne,8.2,12.9,0.0,2.4,7.8,N,78.0,N,N,43.0,41.0,73.0,60.0,1015.6,1012.2,5.0,1.0,8.6,11.8,No,,
14900,2014-07-05,Melbourne,8.6,15.4,,1.6,1.5,W,54.0,NNW,W,22.0,35.0,69.0,59.0,1012.7,1011.6,,,11.2,14.8,,,
14901,2014-07-06,Melbourne,10.3,14.1,,1.6,2.1,W,39.0,W,WSW,24.0,28.0,76.0,81.0,1014.6,1014.0,,,10.8,12.6,,No,0.8
14902,2014-07-07,Melbourne,9.0,16.0,0.8,1.6,7.4,N,59.0,N,N,17.0,26.0,87.0,53.0,1016.7,1013.0,2.0,7.0,9.2,14.8,No,No,0.0
14903,2014-07-08,Melbourne,9.2,14.9,0.0,2.6,4.5,N,85.0,N,N,50.0,44.0,67.0,49.0,1011.0,1006.0,7.0,4.0,11.1,14.3,No,No,0.2
14904,2014-07-09,Melbourne,9.3,11.2,0.2,4.4,1.3,N,76.0,N,W,35.0,9.0,68.0,81.0,997.8,996.6,7.0,8.0,9.5,9.1,No,Yes,4.6
14905,2014-07-10,Melbourne,7.7,15.6,4.6,0.2,2.7,W,54.0,WNW,WSW,26.0,33.0,72.0,65.0,1005.7,1007.6,7.0,7.0,10.1,14.6,Yes,No,0.2
14906,2014-07-11,Melbourne,8.0,14.4,0.2,2.0,7.2,N,56.0,N,N,31.0,24.0,69.0,65.0,1016.2,1014.1,7.0,5.0,10.4,14.0,No,,
14907,2014-07-12,Melbourne,7.2,11.6,,2.2,5.1,SW,57.0,WSW,S,19.0,13.0,74.0,71.0,1021.5,1024.0,,,7.4,10.0,,,
14908,2014-07-13,Melbourne,5.2,15.0,,1.6,5.3,SW,31.0,WNW,SW,15.0,19.0,77.0,56.0,1031.7,1031.1,,,7.0,13.5,,Yes,5.8
14909,2014-07-14,Melbourne,6.9,13.4,5.8,0.8,2.1,N,37.0,N,N,9.0,24.0,88.0,61.0,1032.9,1028.0,7.0,7.0,9.5,13.0,Yes,No,0.0
14910,2014-07-15,Melbourne,8.3,13.1,0.0,1.6,0.4,N,57.0,N,N,26.0,30.0,64.0,62.0,1019.5,1013.7,7.0,7.0,10.3,12.4,No,Yes,2.2
14911,2014-07-16,Melbourne,9.7,14.7,2.2,1.4,6.9,N,57.0,N,NW,24.0,24.0,78.0,50.0,1011.3,1009.7,7.0,3.0,10.7,14.6,Yes,No,0.0
14912,2014-07-17,Melbourne,8.8,12.3,0.0,2.8,8.1,W,70.0,NNW,WNW,24.0,35.0,60.0,55.0,1009.1,1008.5,3.0,6.0,9.3,10.9,No,Yes,3.0
14913,2014-07-18,Melbourne,5.9,14.3,3.0,2.4,6.8,SW,52.0,SW,S,20.0,35.0,66.0,59.0,1021.6,1023.7,5.0,5.0,9.5,12.6,Yes,,
14914,2014-07-19,Melbourne,8.5,13.5,,1.4,1.6,SW,31.0,SW,SSE,17.0,15.0,89.0,68.0,1029.3,1029.3,,,9.6,12.5,,,
14915,2014-07-20,Melbourne,7.9,13.7,,0.6,2.2,WNW,15.0,W,,11.0,0.0,84.0,66.0,1028.7,1026.6,,,8.8,13.2,,No,0.4
14916,2014-07-21,Melbourne,4.9,13.2,0.4,1.2,2.3,N,24.0,N,E,15.0,9.0,89.0,68.0,1026.7,1024.1,7.0,7.0,5.6,12.5,No,No,0.0
14917,2014-07-22,Melbourne,5.6,12.5,0.0,0.4,3.0,NNE,17.0,N,NNW,9.0,9.0,93.0,62.0,1026.6,1024.6,8.0,1.0,7.1,12.2,No,No,0.0
14918,2014-07-23,Melbourne,4.5,13.7,0.0,0.0,4.3,N,44.0,NNE,N,6.0,28.0,95.0,54.0,1024.2,1019.7,7.0,7.0,4.5,13.4,No,No,0.0
14919,2014-07-24,Melbourne,4.5,15.0,0.0,1.6,0.6,N,54.0,N,NNE,9.0,26.0,78.0,56.0,1016.5,1013.1,7.0,7.0,8.8,14.5,No,,
14920,2014-07-25,Melbourne,8.8,16.1,,1.6,7.1,N,48.0,N,N,30.0,30.0,74.0,62.0,1016.1,1015.9,,,12.4,15.5,,,
14921,2014-07-26,Melbourne,12.3,15.3,,2.6,0.5,W,33.0,WNW,WSW,15.0,17.0,72.0,71.0,1023.1,1022.7,,,12.9,14.5,,,
14922,2014-07-27,Melbourne,7.0,17.0,,1.4,6.2,N,57.0,NNW,NW,19.0,15.0,76.0,51.0,1025.0,1020.6,,,9.7,15.7,,Yes,1.4
14923,2014-07-28,Melbourne,9.7,16.9,1.4,3.0,9.6,N,63.0,N,NNW,50.0,31.0,60.0,49.0,1016.6,1012.2,3.0,2.0,11.4,16.3,Yes,No,0.0
14924,2014-07-29,Melbourne,11.4,16.5,0.0,3.2,3.1,N,63.0,N,N,33.0,33.0,66.0,58.0,1010.4,1008.0,7.0,7.0,12.0,15.9,No,No,0.0
14925,2014-07-30,Melbourne,11.9,19.1,0.0,2.6,6.5,NW,59.0,N,NNW,22.0,30.0,65.0,54.0,1012.6,1010.0,5.0,,14.7,17.9,No,No,0.0
14926,2014-07-31,Melbourne,13.7,19.9,0.0,4.8,7.3,NW,89.0,N,NW,44.0,46.0,61.0,43.0,1000.8,996.4,1.0,7.0,14.8,16.4,No,Yes,6.6
14927,2014-08-01,Melbourne,6.0,10.3,6.6,6.0,3.4,W,63.0,NW,W,22.0,33.0,60.0,73.0,1003.9,1009.6,7.0,7.0,7.6,8.6,Yes,,
14928,2014-08-02,Melbourne,4.7,13.6,,2.4,6.5,WSW,37.0,W,SE,19.0,13.0,86.0,36.0,1029.9,1030.6,,,5.1,12.0,,,
14929,2014-08-03,Melbourne,1.4,14.8,,0.6,10.0,N,28.0,N,N,20.0,11.0,81.0,36.0,1034.5,1031.8,,,2.9,13.6,,,
14930,2014-08-04,Melbourne,1.8,15.3,,3.2,10.0,N,31.0,N,NW,24.0,7.0,70.0,33.0,1034.2,1031.0,,,4.4,14.7,,Yes,14.2
14931,2014-08-05,Melbourne,4.4,16.8,14.2,2.4,2.8,N,35.0,N,WSW,13.0,24.0,61.0,47.0,1033.4,1031.7,6.0,7.0,10.7,15.7,Yes,No,0.0
14932,2014-08-06,Melbourne,10.6,16.5,0.0,2.6,2.7,N,33.0,NNW,W,7.0,20.0,59.0,47.0,1031.8,1028.5,7.0,7.0,12.6,15.5,No,No,0.8
14933,2014-08-07,Melbourne,10.7,14.0,0.8,2.0,0.3,WSW,28.0,N,W,11.0,19.0,80.0,77.0,1030.8,1029.3,8.0,7.0,11.5,13.6,No,Yes,3.6
14934,2014-08-08,Melbourne,10.7,16.4,3.6,1.4,1.4,WNW,30.0,NNW,NW,13.0,13.0,79.0,40.0,1031.0,1029.0,7.0,7.0,12.0,15.0,Yes,,
14935,2014-08-09,Melbourne,8.1,15.1,,3.2,2.0,N,59.0,N,N,39.0,28.0,61.0,58.0,1027.4,1024.1,,,10.9,13.5,,,
14936,2014-08-10,Melbourne,9.4,14.0,,2.2,4.5,SSW,57.0,WSW,WSW,17.0,19.0,74.0,61.0,1024.3,1024.9,,,10.1,12.1,,Yes,8.4
14937,2014-08-11,Melbourne,5.8,13.6,8.4,3.2,7.2,S,39.0,WSW,SSE,9.0,26.0,83.0,39.0,1030.6,1029.9,7.0,4.0,7.9,12.6,Yes,No,0.6
14938,2014-08-12,Melbourne,6.4,13.0,0.6,1.2,2.4,S,31.0,SW,S,9.0,20.0,87.0,65.0,1033.9,1033.1,7.0,7.0,8.1,12.1,No,No,0.0
14939,2014-08-13,Melbourne,8.1,15.7,0.0,0.6,3.9,S,31.0,SW,S,7.0,19.0,69.0,64.0,1036.3,1034.8,6.0,6.0,10.7,13.4,No,No,0.4
14940,2014-08-14,Melbourne,10.0,15.1,0.4,1.6,6.1,S,20.0,S,SW,6.0,2.0,58.0,49.0,1035.9,1033.7,7.0,2.0,11.7,14.7,No,No,0.0
14941,2014-08-15,Melbourne,4.0,17.5,0.0,1.6,9.2,NNE,33.0,,NNE,0.0,9.0,78.0,49.0,1030.5,1025.2,0.0,1.0,7.0,16.1,No,No,0.0
14942,2014-08-16,Melbourne,5.9,13.4,0.0,2.4,3.0,SSE,31.0,W,S,6.0,19.0,93.0,74.0,1024.1,1020.6,,,7.6,12.1,No,No,0.0
14943,2014-08-17,Melbourne,7.5,16.7,0.0,1.0,4.1,S,43.0,S,S,17.0,31.0,73.0,58.0,1018.2,1016.1,,,10.7,15.1,No,No,0.0
14944,2014-08-18,Melbourne,9.9,13.6,0.0,2.0,0.0,SSE,37.0,S,S,17.0,20.0,75.0,76.0,1020.9,1020.1,7.0,8.0,12.0,12.6,No,Yes,1.2
14945,2014-08-19,Melbourne,10.7,13.9,1.2,0.2,0.2,S,31.0,SSE,S,20.0,20.0,74.0,60.0,1024.8,1023.7,7.0,7.0,11.5,13.2,Yes,No,0.0
14946,2014-08-20,Melbourne,10.2,13.6,0.0,1.8,0.2,S,26.0,S,SSE,9.0,17.0,55.0,62.0,1027.1,1026.4,,,11.0,12.8,No,No,0.0
14947,2014-08-21,Melbourne,8.4,18.1,0.0,1.4,7.4,N,37.0,WNW,N,6.0,22.0,83.0,45.0,1029.6,1026.9,7.0,7.0,9.8,17.2,No,No,0.0
14948,2014-08-22,Melbourne,7.2,21.2,0.0,2.6,10.7,N,35.0,N,NNE,17.0,11.0,71.0,31.0,1031.4,1027.7,3.0,4.0,10.4,19.2,No,,
14949,2014-08-23,Melbourne,7.3,20.5,,3.4,9.1,N,61.0,N,NNE,26.0,33.0,66.0,44.0,1029.1,1024.7,,,11.0,19.2,,,
14950,2014-08-24,Melbourne,11.0,16.3,,3.6,3.5,N,59.0,N,WSW,13.0,22.0,69.0,40.0,1026.9,1025.2,,,12.8,15.5,,Yes,1.4
14951,2014-08-25,Melbourne,10.7,16.7,1.4,1.4,3.5,W,39.0,WSW,SSE,13.0,24.0,84.0,57.0,1026.4,1026.0,7.0,6.0,12.0,15.7,Yes,No,0.0
14952,2014-08-26,Melbourne,7.8,19.4,0.0,1.4,8.5,N,22.0,WSW,SSW,6.0,9.0,89.0,53.0,1028.6,1025.4,7.0,1.0,9.9,17.9,No,No,0.0
14953,2014-08-27,Melbourne,7.1,19.9,0.0,3.2,10.7,SW,28.0,NNW,S,7.0,19.0,83.0,45.0,1028.3,1026.9,0.0,2.0,10.3,19.4,No,No,0.0
14954,2014-08-28,Melbourne,8.1,20.2,0.0,2.8,10.6,S,28.0,NNE,S,9.0,6.0,91.0,50.0,1029.8,1026.7,8.0,1.0,8.1,18.0,No,No,0.0
14955,2014-08-29,Melbourne,8.0,15.3,0.0,2.2,1.6,SSE,19.0,N,S,11.0,9.0,84.0,67.0,1030.0,1027.6,8.0,7.0,11.4,14.2,No,No,0.0
14956,2014-08-30,Melbourne,11.2,21.4,0.0,1.0,10.0,N,41.0,NNE,N,9.0,28.0,80.0,42.0,1026.3,1021.5,,,12.1,20.5,No,No,0.0
14957,2014-08-31,Melbourne,10.8,21.6,0.0,5.6,7.1,N,74.0,N,NNE,39.0,31.0,56.0,36.0,1019.2,1014.5,,,15.3,20.9,No,No,0.0
14958,2014-09-01,Melbourne,15.0,15.4,0.0,8.2,0.0,N,70.0,N,W,35.0,11.0,45.0,81.0,1008.8,1008.6,7.0,8.0,15.2,12.4,No,Yes,10.4
14959,2014-09-02,Melbourne,9.1,16.4,10.4,2.2,9.2,SSW,54.0,WSW,S,24.0,37.0,73.0,49.0,1017.9,1019.7,6.0,6.0,11.6,13.9,Yes,No,0.4
14960,2014-09-03,Melbourne,7.8,15.4,0.4,1.6,4.0,SSE,31.0,SW,S,13.0,15.0,56.0,45.0,1023.4,1020.5,7.0,6.0,11.8,14.7,No,No,0.0
14961,2014-09-04,Melbourne,5.7,16.4,0.0,1.8,7.7,S,30.0,WSW,S,9.0,19.0,72.0,54.0,1021.1,1019.4,7.0,6.0,9.0,15.5,No,No,0.0
14962,2014-09-05,Melbourne,5.0,16.9,0.0,1.8,9.1,S,26.0,SSW,S,13.0,13.0,87.0,53.0,1026.5,1024.9,8.0,1.0,7.8,16.1,No,No,0.0
14963,2014-09-06,Melbourne,6.3,19.4,0.0,2.4,8.6,S,30.0,N,SSE,9.0,24.0,87.0,53.0,1030.9,1027.5,,,10.0,18.2,No,No,0.0
14964,2014-09-07,Melbourne,6.6,21.2,0.0,3.4,11.1,N,48.0,N,N,22.0,26.0,65.0,34.0,1029.8,1025.1,,,11.5,20.7,No,No,0.0
14965,2014-09-08,Melbourne,10.8,21.2,0.0,5.2,7.8,N,93.0,N,NNE,41.0,41.0,53.0,38.0,1021.7,1014.6,4.0,6.0,16.0,20.7,No,No,0.0
14966,2014-09-09,Melbourne,15.6,20.4,0.0,10.0,5.1,N,83.0,N,NW,57.0,19.0,67.0,59.0,1005.0,1002.0,5.0,7.0,16.2,19.0,No,Yes,2.0
14967,2014-09-10,Melbourne,11.4,19.7,2.0,4.0,8.1,WNW,50.0,W,WNW,26.0,26.0,53.0,35.0,1010.9,1010.5,2.0,7.0,14.3,18.5,Yes,Yes,3.0
14968,2014-09-11,Melbourne,11.5,17.4,3.0,4.2,5.0,WSW,54.0,W,SW,22.0,22.0,69.0,50.0,1016.3,1018.1,5.0,7.0,12.8,14.8,Yes,,
14969,2014-09-12,Melbourne,6.3,16.3,,3.0,4.4,WNW,22.0,SW,S,13.0,4.0,69.0,42.0,1027.2,1026.0,,,9.7,14.8,,,
14970,2014-09-13,Melbourne,6.6,18.9,,2.0,9.9,N,28.0,NNE,S,9.0,9.0,69.0,41.0,1026.4,1021.9,,,10.0,18.0,,,
14971,2014-09-14,Melbourne,7.3,20.9,,3.0,9.7,SSE,31.0,N,E,13.0,11.0,64.0,38.0,1021.9,1017.8,,,11.8,19.1,,No,0.2
14972,2014-09-15,Melbourne,9.3,18.7,0.2,2.4,0.8,ESE,26.0,NNE,SSW,9.0,7.0,87.0,57.0,1016.3,1010.5,7.0,7.0,11.2,17.9,No,No,0.0
14973,2014-09-16,Melbourne,11.2,15.0,0.0,1.6,0.4,SSW,39.0,WSW,SW,22.0,24.0,78.0,83.0,1009.7,1010.3,7.0,7.0,13.8,13.5,No,Yes,3.2
14974,2014-09-17,Melbourne,8.9,16.7,3.2,1.0,6.1,SW,67.0,W,WSW,31.0,33.0,65.0,55.0,1013.7,1014.9,6.0,7.0,12.8,12.9,Yes,No,0.4
14975,2014-09-18,Melbourne,7.7,14.0,0.4,2.8,3.6,SSE,41.0,SW,SSW,22.0,20.0,64.0,65.0,1022.7,1022.7,7.0,7.0,10.9,13.3,No,Yes,1.4
14976,2014-09-19,Melbourne,8.6,15.7,1.4,2.0,6.3,SSE,39.0,SW,SSE,24.0,26.0,64.0,61.0,1025.2,1023.7,5.0,7.0,12.1,14.5,Yes,No,0.0
14977,2014-09-20,Melbourne,10.0,17.5,0.0,2.6,5.6,SSE,37.0,SSW,S,17.0,22.0,70.0,53.0,1028.0,1027.2,,,13.0,16.0,No,No,0.0
14978,2014-09-21,Melbourne,11.7,17.5,0.0,2.8,9.6,SSE,30.0,SSE,S,9.0,15.0,49.0,45.0,1031.5,1029.3,,,13.9,17.2,No,No,0.0
14979,2014-09-22,Melbourne,5.6,23.7,0.0,3.4,11.2,NNE,43.0,N,NNE,13.0,30.0,66.0,31.0,1029.9,1025.7,0.0,,11.7,22.9,No,No,0.0
14980,2014-09-23,Melbourne,10.2,25.8,0.0,6.0,11.2,N,39.0,NNE,N,28.0,24.0,45.0,26.0,1027.1,1022.2,2.0,,17.1,25.2,No,No,0.0
14981,2014-09-24,Melbourne,15.2,23.7,0.0,8.4,2.3,N,74.0,N,N,37.0,33.0,39.0,47.0,1016.5,1012.9,6.0,,20.5,21.4,No,Yes,13.2
14982,2014-09-25,Melbourne,13.6,17.1,13.2,9.0,0.8,SSW,41.0,SSW,S,22.0,20.0,91.0,58.0,1016.9,1017.8,8.0,,14.4,17.0,Yes,No,0.0
14983,2014-09-26,Melbourne,10.7,19.5,0.0,1.6,5.2,S,28.0,SW,SSE,17.0,9.0,74.0,41.0,1020.0,1018.3,,,13.0,18.7,No,No,0.0
14984,2014-09-27,Melbourne,8.8,23.4,0.0,2.6,11.2,N,67.0,N,N,22.0,30.0,63.0,42.0,1020.2,1016.6,,,15.5,22.3,No,No,0.0
14985,2014-09-28,Melbourne,15.5,28.0,0.0,9.2,10.7,N,102.0,N,N,57.0,61.0,43.0,37.0,1013.0,1005.6,,,19.8,26.0,No,No,0.0
14986,2014-09-29,Melbourne,14.4,23.6,0.0,9.4,11.4,N,56.0,WNW,NNW,17.0,31.0,45.0,34.0,1013.9,1010.7,1.0,,17.1,22.3,No,No,0.0
14987,2014-09-30,Melbourne,14.2,24.2,0.0,6.2,7.8,WSW,87.0,N,NW,37.0,43.0,47.0,26.0,1008.9,1003.6,,,18.1,23.1,No,Yes,2.2
14988,2014-10-01,Melbourne,7.1,16.6,2.2,8.6,8.3,SW,48.0,WSW,SSW,26.0,24.0,52.0,55.0,1022.9,1023.9,1.0,,12.7,14.1,Yes,No,0.2
14989,2014-10-02,Melbourne,9.4,17.9,0.2,3.4,2.8,SSW,44.0,WSW,WSW,19.0,24.0,68.0,51.0,1024.6,1022.6,,,13.2,17.4,No,No,0.4
14990,2014-10-03,Melbourne,10.8,19.4,0.4,3.2,6.4,SW,28.0,SSW,WSW,9.0,9.0,80.0,52.0,1023.1,1018.8,7.0,,13.0,18.1,No,No,0.0
14991,2014-10-04,Melbourne,9.0,26.5,0.0,3.8,11.2,N,72.0,N,N,33.0,35.0,42.0,29.0,1015.6,1011.7,,,19.3,25.6,No,No,0.0
14992,2014-10-05,Melbourne,13.9,19.5,0.0,8.2,9.1,S,39.0,SW,SE,19.0,19.0,62.0,43.0,1017.2,1016.4,,,14.6,18.3,No,No,0.0
14993,2014-10-06,Melbourne,9.3,25.3,0.0,4.2,0.2,NW,74.0,N,NW,24.0,28.0,70.0,43.0,1008.9,1003.7,,,12.5,23.0,No,Yes,1.2
14994,2014-10-07,Melbourne,12.2,18.4,1.2,4.0,6.2,W,74.0,W,WSW,24.0,30.0,66.0,49.0,1011.9,1013.7,7.0,,13.3,16.7,Yes,No,0.8
14995,2014-10-08,Melbourne,8.8,18.8,0.8,4.4,4.9,W,46.0,WNW,WSW,17.0,20.0,63.0,52.0,1020.7,1019.9,2.0,,13.7,17.7,No,No,0.0
14996,2014-10-09,Melbourne,9.8,23.3,0.0,3.2,9.5,NNW,46.0,N,NNW,11.0,20.0,68.0,,1022.8,1018.0,3.0,,13.6,20.7,No,No,0.0
14997,2014-10-10,Melbourne,13.6,24.9,0.0,5.8,3.9,N,61.0,N,NNE,44.0,24.0,44.0,40.0,1014.8,1012.0,7.0,,18.5,20.5,No,No,0.0
14998,2014-10-11,Melbourne,13.9,21.6,0.0,6.2,7.5,N,41.0,WSW,SSE,11.0,19.0,70.0,45.0,1016.3,1014.1,,,15.1,21.2,No,No,0.0
14999,2014-10-12,Melbourne,10.3,30.0,0.0,4.8,11.6,N,52.0,W,WNW,2.0,26.0,70.0,34.0,1010.7,1004.8,,,14.4,24.7,No,Yes,5.4
15000,2014-10-13,Melbourne,10.2,16.7,5.4,8.0,5.2,SSW,69.0,WSW,S,31.0,28.0,61.0,46.0,1012.0,1013.0,7.0,7.0,12.1,15.5,Yes,Yes,7.4
15001,2014-10-14,Melbourne,8.6,17.3,7.4,5.0,9.5,SSE,61.0,SSE,S,30.0,39.0,58.0,39.0,1021.7,1022.1,7.0,6.0,12.3,15.8,Yes,No,0.0
15002,2014-10-15,Melbourne,8.4,17.5,0.0,4.6,4.3,S,35.0,SW,S,6.0,19.0,52.0,40.0,1022.7,1020.1,7.0,5.0,11.7,16.3,No,No,0.0
15003,2014-10-16,Melbourne,10.8,17.2,0.0,3.6,3.9,WSW,43.0,W,SSE,20.0,17.0,63.0,53.0,1019.2,1019.9,7.0,6.0,13.2,16.0,No,Yes,4.6
15004,2014-10-17,Melbourne,10.6,18.4,4.6,2.4,11.3,SSE,31.0,ESE,SE,19.0,9.0,51.0,41.0,1027.2,1025.9,6.0,1.0,13.2,18.1,Yes,No,0.0
15005,2014-10-18,Melbourne,8.7,24.4,0.0,5.0,7.3,N,61.0,N,N,30.0,28.0,54.0,27.0,1026.5,1023.0,,,14.7,22.6,No,No,0.0
15006,2014-10-19,Melbourne,14.7,29.1,0.0,11.4,2.7,N,81.0,N,N,50.0,33.0,28.0,25.0,1021.6,1018.8,,,21.6,27.9,No,No,0.0
15007,2014-10-20,Melbourne,10.8,21.2,0.0,6.4,12.8,SSE,44.0,SE,S,28.0,28.0,47.0,29.0,1030.3,1027.3,1.0,1.0,13.2,20.2,No,No,0.0
15008,2014-10-21,Melbourne,8.3,29.1,0.0,10.2,11.9,NNE,54.0,ENE,NNE,13.0,24.0,63.0,32.0,1027.5,1023.3,1.0,2.0,14.2,27.2,No,No,0.0
15009,2014-10-22,Melbourne,14.0,31.8,0.0,10.4,10.4,N,74.0,N,N,56.0,33.0,49.0,23.0,1019.6,1015.3,1.0,6.0,21.2,31.0,No,No,0.0
15010,2014-10-23,Melbourne,15.2,22.7,0.0,10.0,3.3,SW,35.0,S,SSE,13.0,13.0,88.0,69.0,1020.4,1016.9,8.0,7.0,15.3,18.7,No,No,0.0
15011,2014-10-24,Melbourne,15.2,30.6,0.0,2.0,9.2,N,46.0,NNE,NNW,9.0,22.0,75.0,40.0,1011.9,1009.8,5.0,5.0,18.3,28.1,No,No,0.0
15012,2014-10-25,Melbourne,14.6,20.3,0.0,7.4,5.6,SSW,33.0,S,SSE,11.0,15.0,69.0,54.0,1017.4,1014.9,,,15.5,19.7,No,No,0.0
15013,2014-10-26,Melbourne,13.9,24.6,0.0,4.8,7.2,N,52.0,SSW,SW,11.0,7.0,70.0,48.0,1014.2,1012.1,,,14.5,20.6,No,Yes,25.6
